,business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,Phone Number,International Phone Number,Website,Google maps URL,price_level
20,OPERATIONAL,"{'location': {'lat': 38.7079771, 'lng': -9.144759299999999}, 'viewport': {'northeast': {'lat': 38.70929737989272, 'lng': -9.143425920107278}, 'southwest': {'lat': 38.70659772010728, 'lng': -9.146125579892722}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Farmácia Central,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101710346884206649816"">Jakub Hrebenar</a>'], 'photo_reference': 'Aap_uEACJ-QHXLS7oBmdsCoOA4_82efVCZhHpKSxquIY0dgzCUmf1g8l0_JTfcFFSuu_kvyVjBcCM0JBJRXM0CUP0R85AtKFKfCdr1cl_8yh4ds25d04Y7EQ3C3a-X1y1CBXIqtlbv06eGm0YOrMlWu85bzgGPGaIYmXpnJDxFcKWC6GwDac', 'width': 3024}]",ChIJVw1I-p01GQ0RHrySZAqjEy0,"{'compound_code': 'PV54+53 Lisbon', 'global_code': '8CCGPV54+53'}",3.3,ChIJVw1I-p01GQ0RHrySZAqjEy0,GOOGLE,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",9.0,"Rua de S. Paulo 108, Lisboa",21 221 0365,+351 21 221 0365,http://www.facebook.com/farmaciapaiopires,https://maps.google.com/?cid=10500600501596063941,
21,OPERATIONAL,"{'location': {'lat': 38.719361, 'lng': -9.137198999999999}, 'viewport': {'northeast': {'lat': 38.72068137989272, 'lng': -9.135891120107276}, 'southwest': {'lat': 38.71798172010728, 'lng': -9.13859077989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Farmácia Silmar,{'open_now': True},"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105795267796804709761"">André Pinto</a>'], 'photo_reference': 'Aap_uEBZ-ADevSQhKfaxpKk5h71yTJ5CKMOWVLTQbT4kwiBe_LdoD_qWGo0nFCqi_oV35VvpW5XLilNWdh0VqfstTDDUIsEeKu-BQh-URFlqd15CzKLr4abtOho9Ky0KwwEuo82nK4tjYWTy_v7FeSZDrej193WdAn1NVkDj0GLpLsgLqWPW', 'width': 2160}]",ChIJ-aSd0oUzGQ0Rb3VYj-g8Mdo,"{'compound_code': 'PV97+P4 Lisbon', 'global_code': '8CCGPV97+P4'}",3.9,ChIJ-aSd0oUzGQ0Rb3VYj-g8Mdo,GOOGLE,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",32.0,"R. de São Lázaro 128, Lisboa",21 885 2829,+351 21 885 2829,https://www.facebook.com/farmaciasilmar/,https://maps.google.com/?cid=15722414743662130543,
22,OPERATIONAL,"{'location': {'lat': 38.717263, 'lng': -9.149474699999999}, 'viewport': {'northeast': {'lat': 38.71861282989271, 'lng': -9.148124870107278}, 'southwest': {'lat': 38.71591317010727, 'lng': -9.150824529892722}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Farmácia Albano,{'open_now': True},"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105295017187435691901"">Alejandro Quesada</a>'], 'photo_reference': 'Aap_uECodTaxUylC9Ta5aoXcTThZnl0w1oTvQmLCOiL4szejJFLk-chZ72VdFL3cMV5R4JqEwbpEr31TkGHPGEK0TV58EiQSomL3wMafrpGDbuQtpqcoP8dn23flxLpqQcPYBc66Orj5ON8F5cV2Qskmd9rRH63SfA5cegOB5XkTc6zbDVjM', 'width': 2448}]",ChIJqT0asn4zGQ0R0-X6DBsWOBE,"{'compound_code': 'PV82+W6 Lisbon', 'global_code': '8CCGPV82+W6'}",4.5,ChIJqT0asn4zGQ0R0-X6DBsWOBE,GOOGLE,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",19.0,"R. da Escola Politécnica 57 59, Lisboa",21 342 6750,+351 21 342 6750,http://www.farmaciaalbano.com/,https://maps.google.com/?cid=1240766002778269139,
23,OPERATIONAL,"{'location': {'lat': 38.71841570000001, 'lng': -9.167772099999999}, 'viewport': {'northeast': {'lat': 38.71976552989272, 'lng': -9.166422270107278}, 'southwest': {'lat': 38.71706587010728, 'lng': -9.169121929892722}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Lobel,{'open_now': True},"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117203467073953050995"">A Google User</a>'], 'photo_reference': 'Aap_uEAZ-_Np2KiwWwgGQ22vqyQMPt0CdD-lNqnPuJ99qQ3uYXqR314EsCyE3GycLY0DiY98Bxexw615mDOZ32-M1tSWxs1uv7SXIbnyxpiwfRA9yDpQJN5xHqy7HxbPGcn-kKXtdJPnDmmvPgIm8cAXdsFhQlBaCM4Ngf-HJH-P0oYuNZTV', 'width': 4032}]",ChIJZST-hl0zGQ0RUFqxIS8-8EE,"{'compound_code': 'PR9J+9V Lisbon', 'global_code': '8CCGPR9J+9V'}",4.4,ChIJZST-hl0zGQ0RUFqxIS8-8EE,GOOGLE,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",9.0,"R. Infantaria 16 98B, Lisboa",21 145 0232,+351 21 145 0232,http://falkloebel.com/,https://maps.google.com/?cid=6435244794243453207,
24,OPERATIONAL,"{'location': {'lat': 38.7104982, 'lng': -9.1597115}, 'viewport': {'northeast': {'lat': 38.71181887989272, 'lng': -9.158336570107277}, 'southwest': {'lat': 38.70911922010728, 'lng': -9.161036229892721}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Farmácia da Lapa,{'open_now': True},"[{'height': 782, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103542169675406208829"">A Google User</a>'], 'photo_reference': 'Aap_uEDd9c0YlwQbY_baDwgNJiv4p7D5shxQPuVvzOTCWQ-N-QPfGTk3KZ4-VFC9Tkb8SrAYx7Sigf7mAhRZkh1AAa38DzTbER_256Y8MA5kb6b-SVgidpT6YPz9qDv8sMKNGEp_NUAo5LOI7DkfSGQj9xnLJ0fKd5GFPB8zH2EKiAUZiNwV', 'width': 1388}]",ChIJlwyCn500GQ0RARATNALSglQ,"{'compound_code': 'PR6R+54 Lisbon', 'global_code': '8CCGPR6R+54'}",5.0,ChIJlwyCn500GQ0RARATNALSglQ,GOOGLE,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",6.0,"R. da Lapa 52 54, Lisboa",21 396 2246,+351 21 396 2246,https://www.farmaciasdeservico.net/f/442/Farmacia_da_Lapa/,https://maps.google.com/?cid=6089660553063763969,
25,OPERATIONAL,"{'location': {'lat': 38.7161699, 'lng': -9.1693543}, 'viewport': {'northeast': {'lat': 38.71766142989272, 'lng': -9.168034670107279}, 'southwest': {'lat': 38.71496177010728, 'lng': -9.170734329892722}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Farmácia Condestável,{'open_now': True},"[{'height': 381, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101249523109087876140"">A Google User</a>'], 'photo_reference': 'Aap_uEDdUkr8FuVk-ypIlTh5yQ-Swd1oPAZUWe_m2wT_KMOpgw-HQLlEtn28gSkRJwxAfBUPGxOEshhEId-4V02VoFBsu5ZYrLfZoJP0dTQZFLhT97tLMqzK-WLXJwWu6dS2KGx5hCiEKfrfseS74gFqKhWxWUc24zNm4w9stRgxdtbYWwQy', 'width': 678}]",ChIJldd-dV4zGQ0Rq2gZPVax15Y,"{'compound_code': 'PR8J+F7 Lisbon', 'global_code': '8CCGPR8J+F7'}",4.3,ChIJldd-dV4zGQ0Rq2gZPVax15Y,GOOGLE,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",9.0,"R. Coelho da Rocha 119, Lisboa",21 396 6206,+351 21 396 6206,https://farmacia-condestavel.negocio.site/?utm_source=gmb&utm_medium=referral,https://maps.google.com/?cid=10869351209632360619,
26,OPERATIONAL,"{'location': {'lat': 38.7153043, 'lng': -9.164445899999999}, 'viewport': {'northeast': {'lat': 38.71671257989271, 'lng': -9.163120920107277}, 'southwest': {'lat': 38.71401292010727, 'lng': -9.16582057989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Farmácia União,{'open_now': True},"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114102941879075403106"">Vladislav Kohhantsuk</a>'], 'photo_reference': 'Aap_uEBgwDUjBbNwsvHdPvrEKZCzzSaZnfqHpqg4QBSiJCRWs4c10o0BU8cek_aKY2SlpZddWboUYmBuam7SFPat2K1GagSy0oXMx_9m9ch5KgJyzYiwXANr_W85I_dcBCr-0PVx6QDHDMlFLeUW_pl-01VzSK70ii4tS95QApIxwTuoJv4e', 'width': 1080}]",ChIJ_dFRPWEzGQ0RPWvXlHBrzlA,"{'compound_code': 'PR8P+46 Lisbon', 'global_code': '8CCGPR8P+46'}",3.6,ChIJ_dFRPWEzGQ0RPWvXlHBrzlA,GOOGLE,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",12.0,"R. Saraiva de Carvalho 145F, Lisboa",21 868 1486,+351 21 868 1486,,https://maps.google.com/?cid=8316665224436855472,
27,OPERATIONAL,"{'location': {'lat': 38.7104968, 'lng': -9.1439316}, 'viewport': {'northeast': {'lat': 38.71189092989272, 'lng': -9.142542820107279}, 'southwest': {'lat': 38.70919127010728, 'lng': -9.145242479892723}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Farmácia Camões,{'open_now': True},"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116136440211504913787"">A Google User</a>'], 'photo_reference': 'Aap_uECyPzjEQi5PutduOhTSCMVVnVdz_MviEc3YF6mDhxhfht-I2P4v-VkLcQW4xsDKmxFDij9KnZXIFgU2gE_LoVXUUQRGWoWrzRgioxAa4CCuNAZa_NJWfk9geySj28LgbjkqKVxvngI6gewLW1UfxpIGEw2JgSFzDlI6Cl2_EZX6OcaR', 'width': 2048}]",ChIJR0_xBa80GQ0RsPPDoucO6cM,"{'compound_code': 'PV64+5C Lisbon', 'global_code': '8CCGPV64+5C'}",3.9,ChIJR0_xBa80GQ0RsPPDoucO6cM,GOOGLE,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",15.0,"Praça Luís de Camões 22 24, Lisboa",21 347 3589,+351 21 347 3589,https://www.farmaciasportuguesas.pt/catalogo/ficha-farmacia?code=00337,https://maps.google.com/?cid=14116830895000515504,
28,OPERATIONAL,"{'location': {'lat': 38.7194713, 'lng': -9.1558376}, 'viewport': {'northeast': {'lat': 38.72082112989272, 'lng': -9.154487770107277}, 'southwest': {'lat': 38.71812147010728, 'lng': -9.157187429892721}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Farmácia Largo do Rato,{'open_now': True},"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113442403861438672228"">Bruno Marques</a>'], 'photo_reference': 'Aap_uEB28tWsBoS-VxYu0FKmBtSsgVPEnifd7Exa3qjGeyAxuMXFllq_DdtNdGm_sbmKYBUnlKxcqbPZAtqjI3-bYTh5W4LOXNKOVzVU_bhq8DVTehnoe7b78hHeIZKQhDljJO7-mWZvIfKH6KyK97bpmhOm5XzsDZvfH6MeTzCC2tI2gOA0', 'width': 4608}]",ChIJV5Gv2HozGQ0RDNVm2B8d_gA,"{'compound_code': 'PR9V+QM Lisbon', 'global_code': '8CCGPR9V+QM'}",3.5,ChIJV5Gv2HozGQ0RDNVm2B8d_gA,GOOGLE,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",57.0,"Av. Álvares Cabral 1, Lisboa",21 386 3044,+351 21 386 3044,https://www.farmaciasportuguesas.pt/catalogo/ficha-farmacia?code=00736,https://maps.google.com/?cid=71526666696316172,
29,OPERATIONAL,"{'location': {'lat': 38.7088383, 'lng': -9.1508138}, 'viewport': {'northeast': {'lat': 38.71018812989271, 'lng': -9.149463970107279}, 'southwest': {'lat': 38.70748847010727, 'lng': -9.152163629892723}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Farmácia Açoreana,{'open_now': True},"[{'height': 3036, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108733389316536086178"">Juan Seguí Moreno</a>'], 'photo_reference': 'Aap_uECIO8MGzou2b3_qhfufoAgU7n-0Nq8alnVXQozJ7hCEfLbMXrPn3RSFFXbjvIHyEHXp4gdZTOGLd_Ez4zSCk9no4Skt3eW2XWH27whJnkHaZ94s_95uD2_mLkmLvt-sVq-WxwfA566Nw-tdUABFokjDOGpr-EdYkA33RRprdhMdohko', 'width': 4048}]",ChIJKWaVYYE0GQ0RWrHbCB5krXg,"{'compound_code': 'PR5X+GM Lisbon', 'global_code': '8CCGPR5X+GM'}",4.3,ChIJKWaVYYE0GQ0RWrHbCB5krXg,GOOGLE,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",16.0,"Largo Conde-Barão 2, Lisboa",21 396 1330,+351 21 396 1330,https://www.farmaciasportuguesas.pt/catalogo/ficha-farmacia?code=00272,https://maps.google.com/?cid=8695716535682707802,
30,OPERATIONAL,"{'location': {'lat': 38.7110582, 'lng': -9.158928099999999}, 'viewport': {'northeast': {'lat': 38.71236827989272, 'lng': -9.157598270107275}, 'southwest': {'lat': 38.70966862010727, 'lng': -9.16029792989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,"Farmácia Central Da Lapa, Unipessoal, Lda",,,ChIJr63RcZ00GQ0RiEWomAF9aXs,"{'compound_code': 'PR6R+CC Lisbon', 'global_code': '8CCGPR6R+CC'}",4.0,ChIJr63RcZ00GQ0RiEWomAF9aXs,GOOGLE,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",2.0,"R. Navegantes 10, Lisboa",21 396 1734,+351 21 396 1734,,https://maps.google.com/?cid=8892776385029358984,
31,OPERATIONAL,"{'location': {'lat': 38.7159518, 'lng': -9.1400846}, 'viewport': {'northeast': {'lat': 38.71721212989272, 'lng': -9.139322570107279}, 'southwest': {'lat': 38.71451247010727, 'lng': -9.142022229892723}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Farmácia Frazão,{'open_now': True},"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104064183983640222664"">A Google User</a>'], 'photo_reference': 'Aap_uEDKCWpfA3VyWihLWSW5RBp50m7AIO8pHNRwnMgGeeqfLL8xqQiSAdzQJCgBABbeoQf1zbXYbotKc7xSOuOApJv7lbd4ftYVDp_OrSXMpcFuQjCnentfDuU9OZ3kHP6OF6AfnSTYeo70_mndl2XeWDG-C3mqRM9A8St0Yi_pt2Pc11I', 'width': 960}]",ChIJaWoZK4EzGQ0RI49iKKMCYPQ,"{'compound_code': 'PV85+9X Lisbon', 'global_code': '8CCGPV85+9X'}",4.1,ChIJaWoZK4EzGQ0RI49iKKMCYPQ,GOOGLE,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",8.0,"R. das Portas de Santo Antão 70, Lisboa",21 342 8180,+351 21 342 8180,https://www.farmaciasportuguesas.pt/catalogo/ficha-farmacia?code=03395,https://maps.google.com/?cid=17609077442799111971,
32,OPERATIONAL,"{'location': {'lat': 38.7171613, 'lng': -9.166578099999999}, 'viewport': {'northeast': {'lat': 38.71851112989273, 'lng': -9.165228270107276}, 'southwest': {'lat': 38.71581147010728, 'lng': -9.16792792989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Farmácia Porfírio,{'open_now': True},"[{'height': 687, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101050375447653429731"">Farmácia Porfírio</a>'], 'photo_reference': 'Aap_uED1sDhxVrhhBFrrViqFxYOA_L2qLJrwq0YMsm2ig8dX2DDFYWTLwJ5kKKJD7ofg2skHY8SyUks62s9P-x8HKT59M0h9CviLBwAAksHyQFOSdjNOL1JMGjb-UuZWeK0I61SC16FlATvvFbcH9Z26UnmfPLO9cg7KmcddGLwBgrmt6IKF', 'width': 1030}]",ChIJP_9eXmczGQ0RdWvPaq8E_n8,"{'compound_code': 'PR8M+V9 Lisbon', 'global_code': '8CCGPR8M+V9'}",4.6,ChIJP_9eXmczGQ0RdWvPaq8E_n8,GOOGLE,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",23.0,"R. Francisco Metrass 59, Lisboa",21 396 3349,+351 21 396 3349,https://www.farmaciasportuguesas.pt/catalogo/ficha-farmacia?code=18457,https://maps.google.com/?cid=9222814238359120757,
33,OPERATIONAL,"{'location': {'lat': 38.7122736, 'lng': -9.137346299999999}, 'viewport': {'northeast': {'lat': 38.71361357989272, 'lng': -9.136038870107278}, 'southwest': {'lat': 38.71091392010728, 'lng': -9.138738529892722}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Farmácia Normal,{'open_now': True},"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111288142632099326158"">Ferruccio Nuzzo</a>'], 'photo_reference': 'Aap_uEC3LSh_j94UOfIqo5lMhhBxvQLSt6FEJThgfWvibszFdIhTViIbVnf7QCVd5UMve-yod9dkNv1UwZOQcMNv1oH9PzDouzvBjMC2C2nt2N5LjawjNzBDs17SMH_rvVjzHH2uzb_yI1wfkql0sY8So8tQoqVPNBSxkPu8tohDEIFE61Oq', 'width': 960}]",ChIJm7Sring0GQ0REALgJFuoM28,"{'compound_code': 'PV67+W3 Lisbon', 'global_code': '8CCGPV67+W3'}",3.3,ChIJm7Sring0GQ0REALgJFuoM28,GOOGLE,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",10.0,"Rua da Prata 220, Lisboa",21 342 7284,+351 21 342 7284,https://www.farmaciasportuguesas.pt/catalogo/ficha-farmacia?code=00841,https://maps.google.com/?cid=5036097717369164610,
34,OPERATIONAL,"{'location': {'lat': 38.7166301, 'lng': -9.1638366}, 'viewport': {'northeast': {'lat': 38.71793402989272, 'lng': -9.162475770107278}, 'southwest': {'lat': 38.71523437010728, 'lng': -9.165175429892722}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Farmácia Linaida,{'open_now': True},"[{'height': 783, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113188734017251816464"">Mário Correia</a>'], 'photo_reference': 'Aap_uEAiZQ_gAFiBf6r4RG4SAX6TeP_ReZjAA5Jk3idFqN6ofpTDQ9sj3MyMmFkYkhXLbfTn7df7cWoTF9ybDsLInlbbfdXFj1J0uAPAggQadW9RtEWuWmn_2FSmEjvg6i-Z_wTPs3t2UlMyv9kxuL30CEf9E7A4C5PAJvIRPe8OowAfkttI', 'width': 1024}]",ChIJHy3NNGEzGQ0RCCNVRYBKrLQ,"{'compound_code': 'PR8P+MF Lisbon', 'global_code': '8CCGPR8P+MF'}",4.5,ChIJHy3NNGEzGQ0RCCNVRYBKrLQ,GOOGLE,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",34.0,"R. Ferreira Borges 42 48, Lisboa",21 395 2641,+351 21 395 2641,https://www.farmaciaemcasa.pt/farmacia/farmacia-linaida,https://maps.google.com/?cid=13018862537600738056,
35,OPERATIONAL,"{'location': {'lat': 38.7180726, 'lng': -9.1647379}, 'viewport': {'northeast': {'lat': 38.71942967989273, 'lng': -9.163449720107279}, 'southwest': {'lat': 38.71673002010728, 'lng': -9.166149379892722}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Farmácia Castro Fonseca,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103928315864206457418"">rui tira</a>'], 'photo_reference': 'Aap_uED4-wn79ILZQNLtFJdhm5YTEGis196FcE98aHEibLn43nZC9hQSNwTbHHQsy9X4dQ7KGZ4OxSSA2QYMPXItEoGDIepQG6M8Tyi3OhG7Fwjk6-CMYQ1h7VM4jonaIowMLAgeeRGK7HAmV2thYSOG3C-46K1vBoMa-ZSB9KUBTMoYInQ8', 'width': 3000}]",ChIJZYc34WYzGQ0RR9qVqjHXGx4,"{'compound_code': 'PR9P+64 Lisbon', 'global_code': '8CCGPR9P+64'}",4.9,ChIJZYc34WYzGQ0RR9qVqjHXGx4,GOOGLE,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",14.0,"R. 4 de Infantaria 28A, Lisboa",21 388 8857,+351 21 388 8857,https://www.farmaciasdeservico.net/f/817/Farmacia_Castro_Fonseca/,https://maps.google.com/?cid=2169564253824342599,
36,OPERATIONAL,"{'location': {'lat': 38.7118182, 'lng': -9.137165}, 'viewport': {'northeast': {'lat': 38.71315787989272, 'lng': -9.135857370107278}, 'southwest': {'lat': 38.71045822010728, 'lng': -9.138557029892722}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Drogaria Central,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112834874421918291109"">A Google User</a>'], 'photo_reference': 'Aap_uEAPSaqpicP5uDt95qlsAq1hbv8n_FmP3UQPyI3kl7lsIraS9-r7b48NMTNT7b-Xhlmtz41i7iAevdfOK78o-FOsqsOCvZ9fRve0EbfugKrMxWK5W5JCRvnWAAL0W_LQP6vxJt8ngbTz3HtARn8gy1NaSlETOxcFfFnuve7xu_R5vGnr', 'width': 3024}]",ChIJY_fdWHg0GQ0Ru5ubj9BmJ2I,"{'compound_code': 'PV67+P4 Lisbon', 'global_code': '8CCGPV67+P4'}",4.2,ChIJY_fdWHg0GQ0Ru5ubj9BmJ2I,GOOGLE,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",12.0,"Rua da Prata 192, Lisboa",21 081 3935,+351 21 081 3935,https://www.instagram.com/drogariacentrallojadediscos/,https://maps.google.com/?cid=3204303411353409712,
37,OPERATIONAL,"{'location': {'lat': 38.7119864, 'lng': -9.1383729}, 'viewport': {'northeast': {'lat': 38.71349092989272, 'lng': -9.13715412010728}, 'southwest': {'lat': 38.71079127010728, 'lng': -9.139853779892723}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Barral Pharmacy,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105701389904527408294"">A Google User</a>'], 'photo_reference': 'Aap_uECgX-82apjvs-cxVqGbGZ_C1N-eAY6ev68s9muVtxjMVy8V_PyY6pXzjBw7YU_-uKdAZluaeWhZAnTFLCjDOc9VIFpHxO7xwcKB4jIHoF7Mr3qGOTWuU-uZgs1evSqlqEhTqxDwVynonvBJAJbFBRCTQa-NdD8zG__2lhgUzjymA3KQ', 'width': 3024}]",ChIJ9yJe7Hg0GQ0RXWeaHUYJnWc,"{'compound_code': 'PV66+QM Lisbon', 'global_code': '8CCGPV66+QM'}",3.5,ChIJ9yJe7Hg0GQ0RXWeaHUYJnWc,GOOGLE,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",62.0,"R. Augusta 225, Lisboa",21 347 6141,+351 21 347 6141,,https://maps.google.com/?cid=7466133953999169373,
38,OPERATIONAL,"{'location': {'lat': 38.7103174, 'lng': -9.1431594}, 'viewport': {'northeast': {'lat': 38.71164022989272, 'lng': -9.141760420107278}, 'southwest': {'lat': 38.70894057010728, 'lng': -9.144460079892722}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Farmácia Andrade,{'open_now': True},"[{'height': 668, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115203472486882292948"">A Google User</a>'], 'photo_reference': 'Aap_uEClrrvrj4jGkI8v8xh1kejdUMYN4jfTI4uyP7CAyouraCEyDRrsqu28b4-oeSrk8fWXoqcRha5CF-v2q3PXbKW3LUBN7UlQMu-MP2IN6F244d-YBr_9MZxcj3HklhIKg3LF0Gl2Ui_euCZH2Zsc8HemfR8xsnb-vwHl3uCjtypnsACs', 'width': 1000}]",ChIJDblQVH40GQ0RX_4ZaCslVkw,"{'compound_code': 'PV64+4P Lisbon', 'global_code': '8CCGPV64+4P'}",3.4,ChIJDblQVH40GQ0RX_4ZaCslVkw,GOOGLE,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",7.0,"Rua do Alecrim 125, 1200, 016, Lisboa",21 395 5257,+351 21 395 5257,,https://maps.google.com/?cid=17430127456171280506,
39,OPERATIONAL,"{'location': {'lat': 38.7052167, 'lng': -9.145018}, 'viewport': {'northeast': {'lat': 38.70657732989272, 'lng': -9.143846270107279}, 'southwest': {'lat': 38.70387767010727, 'lng': -9.146545929892723}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Farmácia Cais do Sodré,{'open_now': True},"[{'height': 1086, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113427100118065699899"">A Google User</a>'], 'photo_reference': 'Aap_uEBvVZtFgp7iJFnMS6hqsye8e78Hjo6NWLg76eoqeIdqDe-6E40EaCmHj-Tk7L2WXoyHY2kBADQkPs838v9VJzzP_1grFXD_1iyqFssNEoBBTfCNMtqgGWXtqIuPkj9-3E9CZrvUtjCbd0nbpIjXA0E1COnjubDIfcEAankgra3N1QJx', 'width': 1920}]",ChIJ_boaeH00GQ0RbslDw6lzqRg,"{'compound_code': 'PV43+3X Lisbon', 'global_code': '8CCGPV43+3X'}",4.1,ChIJ_boaeH00GQ0RbslDw6lzqRg,GOOGLE,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",15.0,"Terminal Fluvial Cais Sodré, R. da Cintura do Porto de Lisboa, Lisboa",21 346 9120,+351 21 346 9120,https://farmaciacaisdosodre.pt/,https://maps.google.com/?cid=1777078700937038190,
